,bk_name,2022-03-07,2022-03-04,2022-03-03,2022-03-02,2022-03-01,2022-02-28,2022-02-25,2022-02-24,2022-02-23,2022-02-22,2022-02-21,2022-02-18,2022-02-17,2022-02-16,2022-02-15,2022-02-14,2022-02-11,2022-02-10,2022-02-09,2022-02-08,2022-02-07,2022-01-28,2022-01-27,2022-01-26,2022-01-25,2022-01-24,2022-01-21,2022-01-20,2022-01-19,2022-01-18,2022-01-17,2022-01-14,2022-01-13,2022-01-12,2022-01-11,2022-01-10,2022-01-07,2022-01-06,2022-01-05,2022-01-04,2021-12-31,2021-12-30,2021-12-29,2021-12-28,2021-12-27,2021-12-24,2021-12-23,2021-12-22,2021-12-21,2021-12-20,2021-12-17,2021-12-16,2021-12-15,2021-12-14,2021-12-13,2021-12-10,2021-12-09,2021-12-08,2021-12-07,2021-12-06,2021-12-03,2021-12-02,2021-12-01
10,农牧饲渔,0.6133333333333333,0.7466666666666667,0.76,0.7733333333333333,0.76,0.49333333333333335,0.49333333333333335,0.4266666666666667,0.6666666666666666,0.6133333333333333,0.68,0.56,0.4533333333333333,0.4266666666666667,0.32432432432432434,0.33783783783783783,0.35135135135135137,0.47297297297297297,0.40540540540540543,0.21621621621621623,0.08108108108108109,0.06756756756756757,0.013513513513513514,0.02702702702702703,0.04054054054054054,0.10810810810810811,0.14864864864864866,0.2972972972972973,0.33783783783783783,0.33783783783783783,0.6891891891891891,0.6216216216216216,0.7027027027027027,0.7972972972972973,0.7027027027027027,0.7297297297297297,0.6486486486486487,0.8108108108108109,0.8783783783783784,0.918918918918919,0.8082191780821918,0.7837837837837838,0.7162162162162162,0.8378378378378378,0.8783783783783784,0.8493150684931506,0.8783783783783784,0.8648648648648649,0.7162162162162162,0.6756756756756757,0.6486486486486487,0.6486486486486487,0.5945945945945946,0.6216216216216216,0.6351351351351351,0.6621621621621622,0.5405405405405406,0.35135135135135137,0.24324324324324326,0.21621621621621623,0.3783783783783784,0.02702702702702703,0.0
11,农药兽药,0.5,0.6,0.7,0.7,0.625,0.6,0.675,0.575,0.775,0.525,0.625,0.575,0.55,0.375,0.35,0.3,0.175,0.325,0.275,0.175,0.05,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.1282051282051282,0.23076923076923078,0.41025641025641024,0.46153846153846156,0.5897435897435898,0.6,0.725,0.825,0.775,0.75,0.725,0.85,0.7692307692307693,0.8461538461538461,0.7435897435897436,0.7435897435897436,0.717948717948718,0.75,0.65,0.625,0.675,0.675,0.6,0.5,0.5,0.6,0.525,0.45,0.5,0.525,0.6,0.525,0.525,0.625,0.8,0.025,0.025
12,包装材料,0.44,0.44,0.56,0.56,0.52,0.48,0.52,0.32,0.6,0.4,0.48,0.24,0.16,0.2,0.12,0.12,0.16,0.24,0.16,0.12,0.12,0.08,0.08,0.08,0.08,0.16,0.2,0.36,0.52,0.4,0.68,0.68,0.68,0.76,0.72,0.76,0.6,0.8,0.72,0.84,0.76,0.76,0.72,0.6,0.6,0.44,0.56,0.76,0.56,0.44,0.44,0.56,0.68,0.6,0.48,0.4,0.44,0.4,0.36,0.48,0.76,0.0,0.0
13,化学制品,0.3023255813953488,0.4461538461538462,0.6692307692307692,0.7153846153846154,0.7,0.6230769230769231,0.6384615384615384,0.5230769230769231,0.7769230769230769,0.6384615384615384,0.6615384615384615,0.5076923076923077,0.4461538461538462,0.4230769230769231,0.2692307692307692,0.2230769230769231,0.25384615384615383,0.3076923076923077,0.3230769230769231,0.25384615384615383,0.16153846153846155,0.1,0.08461538461538462,0.14728682170542637,0.07751937984496124,0.12403100775193798,0.16279069767441862,0.17054263565891473,0.4153846153846154,0.35384615384615387,0.5271317829457365,0.4263565891472868,0.49612403100775193,0.627906976744186,0.4883720930232558,0.5193798449612403,0.4263565891472868,0.5658914728682171,0.5271317829457365,0.6511627906976745,0.6076923076923076,0.5769230769230769,0.5615384615384615,0.5230769230769231,0.38461538461538464,0.2923076923076923,0.4573643410852713,0.49612403100775193,0.4418604651162791,0.3875968992248062,0.4108527131782946,0.515625,0.4645669291338583,0.46875,0.5078125,0.4609375,0.3828125,0.4296875,0.265625,0.4921875,0.71875,0.0234375,0.015625
14,化学制药,0.676923076923077,0.8217054263565892,0.7906976744186046,0.8062015503875969,0.7131782945736435,0.6744186046511628,0.5736434108527132,0.3798449612403101,0.5116279069767442,0.296875,0.3828125,0.20155038759689922,0.13953488372093023,0.13953488372093023,0.08527131782945736,0.06976744186046512,0.03875968992248062,0.07751937984496124,0.06976744186046512,0.05426356589147287,0.03875968992248062,0.03875968992248062,0.03875968992248062,0.046511627906976744,0.05426356589147287,0.12403100775193798,0.20155038759689922,0.3333333333333333,0.4573643410852713,0.5736434108527132,0.7906976744186046,0.7751937984496124,0.7209302325581395,0.7906976744186046,0.7984496124031008,0.7984496124031008,0.751937984496124,0.7906976744186046,0.7829457364341085,0.8449612403100775,0.8527131782945736,0.8449612403100775,0.7906976744186046,0.7364341085271318,0.751937984496124,0.6666666666666666,0.5891472868217055,0.6434108527131783,0.546875,0.4453125,0.328125,0.3671875,0.3671875,0.4296875,0.3359375,0.3828125,0.4140625,0.3125,0.28125,0.3671875,0.625,0.0,0.0
15,化学原料,0.45454545454545453,0.6515151515151515,0.8939393939393939,0.8939393939393939,0.8636363636363636,0.8333333333333334,0.8333333333333334,0.696969696969697,0.9242424242424242,0.8181818181818182,0.8181818181818182,0.7121212121212122,0.6363636363636364,0.5757575757575758,0.3384615384615385,0.3384615384615385,0.36923076923076925,0.4,0.35384615384615387,0.3384615384615385,0.24615384615384617,0.125,0.078125,0.171875,0.140625,0.140625,0.140625,0.1875,0.28125,0.296875,0.390625,0.3230769230769231,0.47692307692307695,0.53125,0.453125,0.453125,0.34375,0.390625,0.34375,0.328125,0.265625,0.234375,0.3125,0.265625,0.25,0.203125,0.390625,0.34375,0.296875,0.21875,0.390625,0.515625,0.4375,0.453125,0.609375,0.59375,0.546875,0.609375,0.59375,0.71875,0.8125,0.015625,0.015625
16,化纤行业,0.25925925925925924,0.4074074074074074,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.6666666666666666,0.48148148148148145,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.5925925925925926,0.4444444444444444,0.4074074074074074,0.2222222222222222,0.2222222222222222,0.2962962962962963,0.2962962962962963,0.2222222222222222,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.1111111111111111,0.2222222222222222,0.48148148148148145,0.48148148148148145,0.7037037037037037,0.5925925925925926,0.8148148148148148,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6296296296296297,0.5925925925925926,0.48148148148148145,0.4444444444444444,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.37037037037037035,0.38461538461538464,0.37037037037037035,0.2962962962962963,0.4074074074074074,0.5185185185185185,0.4444444444444444,0.5185185185185185,0.6296296296296297,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.4444444444444444,0.5925925925925926,0.8518518518518519,0.037037037037037035,0.0
17,化肥行业,0.7307692307692307,0.7307692307692307,0.92,0.92,0.88,0.92,0.96,0.9615384615384616,0.9615384615384616,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9230769230769231,0.8461538461538461,0.5,0.4230769230769231,0.34615384615384615,0.46153846153846156,0.34615384615384615,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.04,0.0,0.15384615384615385,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.5769230769230769,0.5384615384615384,0.34615384615384615,0.4230769230769231,0.5769230769230769,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5,0.4,0.4230769230769231,0.3076923076923077,0.46153846153846156,0.5384615384615384,0.4230769230769231,0.38461538461538464,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.6153846153846154,0.8846153846153846,0.8461538461538461,0.5769230769230769,0.5769230769230769,0.5384615384615384,0.6923076923076923,0.7307692307692307,0.07692307692307693,0.0
18,医疗器械,0.47058823529411764,0.6764705882352942,0.6470588235294118,0.696078431372549,0.6764705882352942,0.6764705882352942,0.5784313725490197,0.2647058823529412,0.4117647058823529,0.23529411764705882,0.3333333333333333,0.19607843137254902,0.13725490196078433,0.14705882352941177,0.0891089108910891,0.04950495049504951,0.04950495049504951,0.0891089108910891,0.06930693069306931,0.039603960396039604,0.0297029702970297,0.039603960396039604,0.0297029702970297,0.0297029702970297,0.02,0.04,0.07,0.29,0.52,0.58,0.78,0.79,0.74,0.82,0.79,0.79,0.69,0.69,0.54,0.71,0.78,0.76,0.6464646464646465,0.5252525252525253,0.46464646464646464,0.3939393939393939,0.36363636363636365,0.5252525252525253,0.43434343434343436,0.45454545454545453,0.35353535353535354,0.3939393939393939,0.4444444444444444,0.6363636363636364,0.45454545454545453,0.40404040404040403,0.47474747474747475,0.29292929292929293,0.29292929292929293,0.3838383838383838,0.6868686868686869,0.0,0.0
19,医疗服务,0.6111111111111112,0.75,0.6388888888888888,0.8055555555555556,0.8333333333333334,0.8055555555555556,0.8333333333333334,0.3333333333333333,0.5833333333333334,0.2777777777777778,0.3611111111111111,0.25,0.19444444444444445,0.16666666666666666,0.1388888888888889,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.29411764705882354,0.38235294117647056,0.5588235294117647,0.5151515151515151,0.47058823529411764,0.5,0.4411764705882353,0.38235294117647056,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.47058823529411764,0.4117647058823529,0.4411764705882353,0.38235294117647056,0.23529411764705882,0.14705882352941177,0.11764705882352941,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.058823529411764705,0.09090909090909091,0.15151515151515152,0.12121212121212122,0.2727272727272727,0.28125,0.46875,0.5,0.3125,0.28125,0.3,0.36666666666666664,0.0,0.0
20,医药商业,0.7,0.8,0.7333333333333333,0.7,0.5333333333333333,0.4666666666666667,0.4,0.23333333333333334,0.36666666666666664,0.3333333333333333,0.5,0.3,0.1,0.1,0.06666666666666667,0.03333333333333333,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.23333333333333334,0.3333333333333333,0.36666666666666664,0.8,0.8666666666666667,0.8333333333333334,0.9,0.9,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7,0.5666666666666667,0.6333333333333333,0.6666666666666666,0.6333333333333333,0.6,0.7666666666666667,0.7333333333333333,0.8,0.7,0.7666666666666667,0.8333333333333334,0.6,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.0,0.0
21,半导体,0.2978723404255319,0.6063829787234043,0.5638297872340425,0.8085106382978723,0.8617021276595744,0.8617021276595744,0.8404255319148937,0.7127659574468085,0.8191489361702128,0.3191489361702128,0.32978723404255317,0.1595744680851064,0.22340425531914893,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.06382978723404255,0.10638297872340426,0.07526881720430108,0.021505376344086023,0.053763440860215055,0.021505376344086023,0.043010752688172046,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.054945054945054944,0.1111111111111111,0.18888888888888888,0.32222222222222224,0.25555555555555554,0.12222222222222222,0.1797752808988764,0.19101123595505617,0.11494252873563218,0.12643678160919541,0.10227272727272728,0.09090909090909091,0.13793103448275862,0.20689655172413793,0.28735632183908044,0.27586206896551724,0.13793103448275862,0.19540229885057472,0.11627906976744186,0.1744186046511628,0.23529411764705882,0.2,0.10588235294117647,0.09411764705882353,0.15294117647058825,0.3058823529411765,0.27058823529411763,0.29411764705882354,0.3058823529411765,0.29411764705882354,0.36904761904761907,0.30952380952380953,0.2261904761904762,0.38095238095238093,0.7108433734939759,0.023809523809523808,0.011904761904761904
22,商业百货,0.38235294117647056,0.45588235294117646,0.5588235294117647,0.47058823529411764,0.4264705882352941,0.3088235294117647,0.38235294117647056,0.20588235294117646,0.5882352941176471,0.5441176470588235,0.7058823529411765,0.5735294117647058,0.5147058823529411,0.5882352941176471,0.47058823529411764,0.5588235294117647,0.4411764705882353,0.5147058823529411,0.4852941176470588,0.45588235294117646,0.22058823529411764,0.16176470588235295,0.10294117647058823,0.1323529411764706,0.16176470588235295,0.22058823529411764,0.45588235294117646,0.4264705882352941,0.7058823529411765,0.5588235294117647,0.7941176470588235,0.7647058823529411,0.8970588235294118,0.9411764705882353,0.8823529411764706,0.8676470588235294,0.8823529411764706,0.9117647058823529,0.8970588235294118,0.9558823529411765,0.8970588235294118,0.7910447761194029,0.75,0.8235294117647058,0.8088235294117647,0.8088235294117647,0.8235294117647058,0.8235294117647058,0.8382352941176471,0.7205882352941176,0.6323529411764706,0.7058823529411765,0.6029411764705882,0.6029411764705882,0.5588235294117647,0.6470588235294118,0.6470588235294118,0.45588235294117646,0.4411764705882353,0.5735294117647058,0.6323529411764706,0.014705882352941176,0.0
23,塑料制品,0.2777777777777778,0.4305555555555556,0.5277777777777778,0.6111111111111112,0.6111111111111112,0.5277777777777778,0.5833333333333334,0.4722222222222222,0.7222222222222222,0.5277777777777778,0.5833333333333334,0.3611111111111111,0.2916666666666667,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.1527777777777778,0.1111111111111111,0.041666666666666664,0.041666666666666664,0.027777777777777776,0.06944444444444445,0.06944444444444445,0.1111111111111111,0.11267605633802817,0.1267605633802817,0.4084507042253521,0.4084507042253521,0.6619718309859155,0.5492957746478874,0.6197183098591549,0.704225352112676,0.5211267605633803,0.5428571428571428,0.45714285714285713,0.6142857142857143,0.5714285714285714,0.6428571428571429,0.5571428571428572,0.5857142857142857,0.5,0.38571428571428573,0.2714285714285714,0.24285714285714285,0.38571428571428573,0.45714285714285713,0.4142857142857143,0.3,0.42857142857142855,0.5142857142857142,0.45714285714285713,0.4142857142857143,0.4,0.45714285714285713,0.4,0.5072463768115942,0.42028985507246375,0.6666666666666666,0.8260869565217391,0.0,0.0
24,多元金融,0.25,0.42857142857142855,0.6428571428571429,0.6785714285714286,0.5357142857142857,0.5,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.39285714285714285,0.6428571428571429,0.6071428571428571,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5,0.5357142857142857,0.5714285714285714,0.5,0.35714285714285715,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.25,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4642857142857143,0.5,0.35714285714285715,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.6071428571428571,0.7407407407407407,0.7037037037037037,0.5925925925925926,0.7407407407407407,0.7407407407407407,0.6296296296296297,0.5925925925925926,0.6666666666666666,0.8148148148148148,0.8888888888888888,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.7407407407407407,0.0,0.0
25,家用轻工,0.5652173913043478,0.4782608695652174,0.5217391304347826,0.5652173913043478,0.43478260869565216,0.30434782608695654,0.391304347826087,0.2608695652173913,0.7391304347826086,0.43478260869565216,0.6521739130434783,0.5217391304347826,0.43478260869565216,0.4782608695652174,0.391304347826087,0.34782608695652173,0.17391304347826086,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.30434782608695654,0.34782608695652173,0.43478260869565216,0.5217391304347826,0.43478260869565216,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.9130434782608695,0.8260869565217391,0.8695652173913043,0.6956521739130435,0.5652173913043478,0.45454545454545453,0.5454545454545454,0.4090909090909091,0.45454545454545453,0.5217391304347826,0.5652173913043478,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.6956521739130435,0.5454545454545454,0.5,0.5,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.4090909090909091,0.045454545454545456,0.045454545454545456
26,家电行业,0.2261904761904762,0.2857142857142857,0.4642857142857143,0.47619047619047616,0.47619047619047616,0.37349397590361444,0.37349397590361444,0.24096385542168675,0.5301204819277109,0.39759036144578314,0.5,0.30952380952380953,0.2289156626506024,0.27710843373493976,0.1927710843373494,0.14457831325301204,0.13253012048192772,0.13253012048192772,0.12048192771084337,0.08433734939759036,0.07228915662650602,0.04819277108433735,0.024096385542168676,0.07228915662650602,0.07228915662650602,0.1566265060240964,0.21686746987951808,0.26506024096385544,0.37349397590361444,0.30120481927710846,0.4578313253012048,0.3614457831325301,0.5421686746987951,0.6626506024096386,0.5903614457831325,0.6867469879518072,0.6144578313253012,0.6987951807228916,0.6746987951807228,0.6746987951807228,0.6144578313253012,0.5542168674698795,0.5301204819277109,0.5783132530120482,0.5301204819277109,0.30120481927710846,0.43373493975903615,0.5903614457831325,0.6024096385542169,0.4939759036144578,0.5060240963855421,0.6144578313253012,0.5542168674698795,0.6385542168674698,0.6867469879518072,0.6987951807228916,0.6024096385542169,0.5060240963855421,0.43373493975903615,0.3373493975903614,0.5662650602409639,0.0,0.0
27,小金属,0.325,0.6,0.825,0.95,0.975,0.975,0.975,0.925,0.9487179487179487,0.8974358974358975,0.8717948717948718,0.8461538461538461,0.8717948717948718,0.8205128205128205,0.575,0.45,0.35,0.475,0.475,0.175,0.1,0.05,0.075,0.125,0.075,0.15,0.125,0.15,0.15,0.2,0.225,0.15,0.2,0.3,0.2,0.15,0.1,0.125,0.125,0.15,0.225,0.2,0.125,0.175,0.125,0.15,0.275,0.275,0.175,0.225,0.3,0.4,0.45,0.5,0.625,0.7,0.725,0.875,0.75,0.9,0.95,0.0,0.0
28,工程咨询服务,0.11428571428571428,0.22857142857142856,0.4,0.4,0.4857142857142857,0.42857142857142855,0.45714285714285713,0.42857142857142855,0.7714285714285715,0.7714285714285715,0.9714285714285714,0.9428571428571428,0.8,0.9428571428571428,0.6857142857142857,0.5714285714285714,0.6571428571428571,0.7428571428571429,0.6857142857142857,0.6857142857142857,0.5428571428571428,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.8,0.7428571428571429,0.6857142857142857,0.4857142857142857,0.6571428571428571,0.6857142857142857,0.6285714285714286,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.5,0.7058823529411765,0.4411764705882353,0.4117647058823529,0.35294117647058826,0.38235294117647056,0.35294117647058826,0.38235294117647056,0.6764705882352942,0.7647058823529411,0.7941176470588235,0.6764705882352942,0.7647058823529411,0.8529411764705882,0.7941176470588235,0.8235294117647058,0.7352941176470589,0.7058823529411765,0.5882352941176471,0.5588235294117647,0.5294117647058824,0.6176470588235294,0.8787878787878788,0.0,0.0
29,工程建设,0.28169014084507044,0.323943661971831,0.6056338028169014,0.5352112676056338,0.49295774647887325,0.4142857142857143,0.44285714285714284,0.45714285714285713,0.8571428571428571,0.8571428571428571,0.9154929577464789,0.9014084507042254,0.8591549295774648,0.8732394366197183,0.7183098591549296,0.7323943661971831,0.7183098591549296,0.7183098591549296,0.6619718309859155,0.6056338028169014,0.43661971830985913,0.14084507042253522,0.2112676056338028,0.2535211267605634,0.11267605633802817,0.30985915492957744,0.323943661971831,0.38028169014084506,0.5915492957746479,0.4647887323943662,0.4507042253521127,0.3380281690140845,0.6619718309859155,0.704225352112676,0.704225352112676,0.7605633802816901,0.7183098591549296,0.7183098591549296,0.6197183098591549,0.647887323943662,0.676056338028169,0.6,0.5142857142857142,0.6,0.6857142857142857,0.6857142857142857,0.8714285714285714,0.8985507246376812,0.9420289855072463,0.9130434782608695,0.8695652173913043,0.927536231884058,0.8714285714285714,0.7428571428571429,0.7714285714285715,0.8142857142857143,0.7571428571428571,0.7285714285714285,0.7428571428571429,0.7571428571428571,0.8857142857142857,0.014285714285714285,0.014285714285714285
30,工程机械,0.18518518518518517,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.4444444444444444,0.4074074074074074,0.4074074074074074,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.5185185185185185,0.4074074074074074,0.37037037037037035,0.4074074074074074,0.25925925925925924,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.25925925925925924,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.4230769230769231,0.2692307692307692,0.34615384615384615,0.19230769230769232,0.6296296296296297,0.6666666666666666,0.6296296296296297,0.7037037037037037,0.6296296296296297,0.48148148148148145,0.3333333333333333,0.4074074074074074,0.4074074074074074,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.18518518518518517,0.48148148148148145,0.48148148148148145,0.6296296296296297,0.48148148148148145,0.5925925925925926,0.7037037037037037,0.7037037037037037,0.6666666666666666,0.7037037037037037,0.5925925925925926,0.5925925925925926,0.6296296296296297,0.5185185185185185,0.5555555555555556,0.6153846153846154,0.037037037037037035,0.037037037037037035
31,房地产开发,0.38317757009345793,0.4392523364485981,0.6915887850467289,0.4672897196261682,0.35514018691588783,0.2523364485981308,0.2897196261682243,0.2616822429906542,0.6542056074766355,0.6728971962616822,0.7757009345794392,0.6822429906542056,0.29906542056074764,0.45794392523364486,0.29906542056074764,0.4485981308411215,0.6074766355140186,0.5607476635514018,0.514018691588785,0.45794392523364486,0.21495327102803738,0.11214953271028037,0.10377358490566038,0.14150943396226415,0.16037735849056603,0.411214953271028,0.4953271028037383,0.4766355140186916,0.6542056074766355,0.5233644859813084,0.6074766355140186,0.5607476635514018,0.822429906542056,0.8504672897196262,0.897196261682243,0.8878504672897196,0.8504672897196262,0.822429906542056,0.8037383177570093,0.822429906542056,0.6635514018691588,0.6448598130841121,0.6635514018691588,0.719626168224299,0.7663551401869159,0.7383177570093458,0.8130841121495327,0.8598130841121495,0.9047619047619048,0.8018867924528302,0.8113207547169812,0.8113207547169812,0.8018867924528302,0.6320754716981132,0.7570093457943925,0.7757009345794392,0.8037383177570093,0.6448598130841121,0.7009345794392523,0.5607476635514018,0.719626168224299,0.018691588785046728,0.009345794392523364
32,房地产服务,0.1875,0.25,0.4375,0.4375,0.4375,0.3125,0.375,0.375,0.5625,0.625,0.6875,0.4375,0.3125,0.375,0.1875,0.375,0.3125,0.375,0.3125,0.125,0.1875,0.0,0.0625,0.0625,0.25,0.3125,0.4375,0.5625,0.5625,0.4375,0.625,0.4375,0.9375,0.875,0.875,0.8125,0.875,0.875,0.75,0.875,0.75,0.625,0.5625,0.625,0.6875,0.6875,0.625,0.6875,0.6875,0.5,0.5,0.5,0.5,0.5,0.625,0.6875,0.75,0.625,0.6875,0.5625,0.625,0.0,0.0
33,教育,0.631578947368421,0.6842105263157895,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.7894736842105263,0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.5789473684210527,0.5789473684210527,0.631578947368421,0.47368421052631576,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.21052631578947367,0.5789473684210527,0.631578947368421,0.47368421052631576,0.7368421052631579,0.631578947368421,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3888888888888889,0.2631578947368421,0.42105263157894735,0.5789473684210527,0.7894736842105263,0.7894736842105263,0.5789473684210527,0.8421052631578947,0.9473684210526315,1.0,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.6842105263157895,0.05263157894736842,0.05263157894736842
34,文化传媒,0.20909090909090908,0.21818181818181817,0.3,0.2909090909090909,0.2727272727272727,0.15454545454545454,0.2,0.18181818181818182,0.4727272727272727,0.4,0.5181818181818182,0.37272727272727274,0.33636363636363636,0.4090909090909091,0.32727272727272727,0.34545454545454546,0.3,0.36363636363636365,0.2545454545454545,0.1,0.03636363636363636,0.06363636363636363,0.045454545454545456,0.08181818181818182,0.11818181818181818,0.2545454545454545,0.37272727272727274,0.37272727272727274,0.7181818181818181,0.509090909090909,0.8272727272727273,0.6363636363636364,0.6818181818181818,0.7545454545454545,0.6545454545454545,0.7454545454545455,0.7272727272727273,0.9090909090909091,0.9454545454545454,0.9090909090909091,0.8636363636363636,0.8454545454545455,0.7247706422018348,0.8181818181818182,0.7727272727272727,0.8272727272727273,0.8899082568807339,0.944954128440367,0.9357798165137615,0.8532110091743119,0.9357798165137615,0.9541284403669725,0.9357798165137615,0.9541284403669725,0.8990825688073395,0.6330275229357798,0.5229357798165137,0.3944954128440367,0.3119266055045872,0.25688073394495414,0.41284403669724773,0.009174311926605505,0.0
35,旅游酒店,0.14705882352941177,0.4117647058823529,0.5294117647058824,0.29411764705882354,0.38235294117647056,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.4117647058823529,0.5,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.7352941176470589,0.8529411764705882,0.7647058823529411,0.7941176470588235,0.7058823529411765,0.6470588235294118,0.4117647058823529,0.47058823529411764,0.08823529411764706,0.5588235294117647,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.8235294117647058,0.9705882352941176,0.9705882352941176,0.9117647058823529,0.8529411764705882,0.8529411764705882,0.9411764705882353,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.6764705882352942,0.8235294117647058,0.7647058823529411,0.47058823529411764,0.6470588235294118,0.7647058823529411,0.6176470588235294,0.5,0.47058823529411764,0.5,0.38235294117647056,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.20588235294117646,0.0,0.0
36,有色金属,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.8970588235294118,0.8529411764705882,0.8676470588235294,0.7647058823529411,0.8235294117647058,0.75,0.7313432835820896,0.7164179104477612,0.6417910447761194,0.6417910447761194,0.3582089552238806,0.40298507462686567,0.4626865671641791,0.5522388059701493,0.5671641791044776,0.26865671641791045,0.11940298507462686,0.07462686567164178,0.05970149253731343,0.1044776119402985,0.08955223880597014,0.208955223880597,0.19402985074626866,0.22388059701492538,0.34328358208955223,0.40298507462686567,0.5223880597014925,0.40298507462686567,0.5606060606060606,0.6268656716417911,0.44776119402985076,0.44776119402985076,0.40298507462686567,0.417910447761194,0.29850746268656714,0.5223880597014925,0.44776119402985076,0.4925373134328358,0.373134328358209,0.34328358208955223,0.29850746268656714,0.3582089552238806,0.6268656716417911,0.4626865671641791,0.417910447761194,0.3283582089552239,0.5074626865671642,0.44776119402985076,0.3880597014925373,0.44776119402985076,0.5522388059701493,0.6268656716417911,0.4626865671641791,0.582089552238806,0.5373134328358209,0.7014925373134329,0.8955223880597015,0.014925373134328358,0.0
